Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),426,Carrots and turnips,2017,2017,1000 SLC,850739
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),426,Carrots and turnips,2015,2015,1000 USD,963823
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),426,Carrots and turnips,2016,2016,1000 USD,786054
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),426,Carrots and turnips,2017,2017,1000 USD,936516
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),426,Carrots and turnips,2015,2015,1000 USD,867727
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),426,Carrots and turnips,2016,2016,1000 USD,870994
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),426,Carrots and turnips,2017,2017,1000 USD,850739
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),393,Cauliflowers and broccoli,2015,2015,1000 Int$,605538
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),393,Cauliflowers and broccoli,2016,2016,1000 Int$,637045
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),393,Cauliflowers and broccoli,2017,2017,1000 Int$,627074
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),393,Cauliflowers and broccoli,2015,2015,1000 SLC,1743236
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),393,Cauliflowers and broccoli,2016,2016,1000 SLC,1691403
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),393,Cauliflowers and broccoli,2017,2017,1000 SLC,1378979
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),393,Cauliflowers and broccoli,2015,2015,1000 SLC,1589256
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),393,Cauliflowers and broccoli,2016,2016,1000 SLC,1671946
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),393,Cauliflowers and broccoli,2017,2017,1000 SLC,1645778
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),393,Cauliflowers and broccoli,2015,2015,1000 USD,1743236
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),393,Cauliflowers and broccoli,2016,2016,1000 USD,1691403
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),393,Cauliflowers and broccoli,2017,2017,1000 USD,1378979
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),393,Cauliflowers and broccoli,2015,2015,1000 USD,1589256
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),393,Cauliflowers and broccoli,2016,2016,1000 USD,1671946
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),393,Cauliflowers and broccoli,2017,2017,1000 USD,1645778
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),531,Cherries,2015,2015,1000 Int$,540931
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),531,Cherries,2016,2016,1000 Int$,555843
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),531,Cherries,2017,2017,1000 Int$,699425
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),531,Cherries,2015,2015,1000 SLC,761338
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),531,Cherries,2016,2016,1000 SLC,782326
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),531,Cherries,2017,2017,1000 SLC,901361
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),531,Cherries,2015,2015,1000 SLC,748956
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),531,Cherries,2016,2016,1000 SLC,769603
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),531,Cherries,2017,2017,1000 SLC,968401
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),531,Cherries,2015,2015,1000 USD,761338
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),531,Cherries,2016,2016,1000 USD,782326
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),531,Cherries,2017,2017,1000 USD,901361
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),531,Cherries,2015,2015,1000 USD,748956
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),531,Cherries,2016,2016,1000 USD,769603
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),531,Cherries,2017,2017,1000 USD,968401
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),191,"Chick peas, dry",2015,2015,1000 Int$,79737
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),191,"Chick peas, dry",2016,2016,1000 Int$,172149
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),191,"Chick peas, dry",2017,2017,1000 Int$,223033
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),191,"Chick peas, dry",2015,2015,1000 SLC,72441
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),191,"Chick peas, dry",2016,2016,1000 SLC,156889
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),191,"Chick peas, dry",2017,2017,1000 SLC,211586
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),191,"Chick peas, dry",2015,2015,1000 SLC,70991
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),191,"Chick peas, dry",2016,2016,1000 SLC,153266
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),191,"Chick peas, dry",2017,2017,1000 SLC,198569
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),191,"Chick peas, dry",2015,2015,1000 USD,72441
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),191,"Chick peas, dry",2016,2016,1000 USD,156889
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),191,"Chick peas, dry",2017,2017,1000 USD,211586
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),191,"Chick peas, dry",2015,2015,1000 USD,70991
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),191,"Chick peas, dry",2016,2016,1000 USD,153266
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),191,"Chick peas, dry",2017,2017,1000 USD,198569
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,1000 Int$,584109
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,1000 Int$,574586
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,1000 Int$,539607
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,1000 SLC,644929
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,1000 SLC,641264
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,1000 SLC,687453
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,1000 SLC,731094
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,1000 SLC,719174
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,1000 SLC,675393
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,1000 USD,644929
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,1000 USD,641264
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,1000 USD,687453
